Ticker,Close,Close_1D,Open,Low,High,Volume,MeanVol_13W,MeanVol_10D,High52W,Low52W,EPS,PE,Market capital,Float,BookValue,Beta,ROE,EPS_52W,CPM,FVQ,Exchange
ACV,74.2,73.8,73.5,73.0,74.3,18700.0,60176.0,42331.0,95.9,69.5,3300.0,22.5,161546000000000.0,2177170000.0,15.8,0.0,21.0,2844.0,1.3798561151079138,36180.038553576174,BM
ADC,15.8,15.8,0.0,0.0,0.0,0.0,297.0,2.0,17.0,14.2,3500.0,4.5,48000000000.0,3060000.0,17.7,0.17,20.0,3305.0,1.1971830985915493,10303.030303030304,BM
ADP,16.8,16.8,16.8,16.8,16.8,300.0,59.0,63.0,39.2,11.7,2600.0,6.6,258000000000.0,15360000.0,14.9,0.0,17.0,2032.0,3.350427350427351,260338.98305084746,BM
ADS,12.0,11.55,10.85,10.75,12.0,3100.0,7084.0,7127.0,14.0,10.0,100.0,89.6,306000000000.0,25520000.0,15.6,-0.25,1.0,2737.0,1.4,3602.4844720496894,BM
AFC,10.0,10.0,0.0,0.0,0.0,0.0,4.0,0.0,10.3,10.0,0.0,3333.3,107000000000.0,10690000.0,9.9,0.0,1.0,0.0,1.03,2672500.0,BM
AFX,3.5,3.5,3.5,3.4,3.5,800.0,21239.0,2472.0,8.8,2.4,0.0,85.4,122000000000.0,35000000.0,10.2,0.0,0.0,218.0,3.666666666666667,1647.9118602570743,BM
AG1,4.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,4.0,400.0,9.5,19000000000.0,4860000.0,11.7,0.0,15.0,0.0,2.75,4860000.0,BM
AGF,3.68,3.69,3.44,3.44,3.69,1010.0,5791.0,748.0,6.8,2.6,-4000.0,-0.9,103000000000.0,28110000.0,11.1,-0.82,-36.0,-6336.0,2.6153846153846154,4854.083923329304,BM
AGM,10.3,10.15,10.3,10.15,10.7,1940.0,5941.0,2177.0,11.0,8.5,2200.0,4.8,187000000000.0,18200000.0,23.7,0.4,9.0,1201.0,1.2941176470588236,3063.4573304157548,BM
AGP,16.0,16.0,0.0,0.0,0.0,0.0,1422.0,2000.0,29.0,15.5,2400.0,6.6,154000000000.0,12840000.0,13.8,0.0,18.0,2399.0,1.8709677419354838,9029.535864978903,BM
AGR,3.58,3.51,3.51,3.51,3.61,98870.0,205097.0,92133.0,5.2,3.3,300.0,10.4,759000000000.0,211200000.0,9.4,0.11,4.0,176.0,1.575757575757576,1029.7566517306445,BM
AGX,27.0,27.0,0.0,0.0,0.0,0.0,826.0,0.0,29.2,18.4,0.0,0.0,292000000000.0,10800000.0,0.0,0.0,15.0,0.0,1.5869565217391306,13075.060532687652,BM
ALT,11.0,11.0,0.0,0.0,0.0,0.0,137.0,10.0,16.6,9.1,1700.0,6.4,68000000000.0,5740000.0,37.3,2.33,5.0,1166.0,1.8241758241758244,41897.810218978106,BM
ALV,2.6,2.6,2.9,2.6,2.9,5000.0,11550.0,11390.0,3.5,1.7,800.0,3.4,8000000000.0,3160000.0,20.2,0.48,1.0,3676.0,2.058823529411765,273.5930735930736,BM
AMC,18.0,18.0,0.0,0.0,0.0,0.0,251.0,40.0,21.4,16.0,3800.0,4.7,51000000000.0,2850000.0,16.6,0.21,23.0,3424.0,1.3375,11354.581673306773,BM
AMD,2.1,2.09,2.19,2.1,2.23,5307180.0,2386669.0,4316484.0,3.3,1.4,200.0,9.1,343000000000.0,163500000.0,11.8,0.35,2.0,353.0,2.357142857142857,68.50551961750875,BM
AME,6.4,6.4,0.0,0.0,0.0,0.0,559.0,1805.0,16.5,6.0,800.0,8.0,161000000000.0,25200000.0,11.4,-1.58,7.0,456.0,2.75,45080.50089445438,BM
AMP,10.2,11.9,10.2,10.2,10.2,100.0,1.0,10.0,19.0,11.9,1500.0,7.0,133000000000.0,13000000.0,13.4,0.0,11.0,262.0,1.5966386554621848,13000000.0,BM
AMS,6.5,7.3,7.4,6.5,7.4,600.0,800.0,520.0,8.6,6.5,700.0,9.0,195000000000.0,30000000.0,12.0,0.0,6.0,515.0,1.323076923076923,37500.0,BM
AMV,25.0,25.0,25.0,24.6,25.2,133200.0,148406.0,221055.0,25.1,17.1,6100.0,4.1,678000000000.0,37960000.0,17.9,-0.03,35.0,3536.0,1.4678362573099415,255.78480654420977,BM
ANT,9.5,9.5,0.0,0.0,0.0,0.0,1647.0,3220.0,10.5,4.0,0.0,0.0,57000000000.0,6000000.0,0.0,0.0,3.0,0.0,2.625,3642.9872495446266,BM
ANV,22.9,22.9,22.9,22.35,23.0,394490.0,386922.0,194406.0,32.5,21.5,6300.0,3.6,2921000000000.0,127140000.0,17.2,0.43,37.0,2744.0,1.5116279069767442,328.59335990199577,BM
APC,20.2,20.0,20.35,19.6,20.35,11740.0,16143.0,3469.0,35.9,19.3,2300.0,8.6,243000000000.0,24030000.0,31.7,0.63,15.0,6717.0,1.8601036269430051,1488.5708976026763,BM
APF,20.6,20.6,0.0,0.0,0.0,0.0,1142.0,3298.0,31.2,18.3,500.0,43.0,310000000000.0,16540000.0,31.9,0.0,2.0,7152.0,1.7049180327868851,14483.362521891419,BM
APG,9.75,9.9,9.9,9.7,10.0,432590.0,526425.0,450724.0,10.4,7.4,200.0,39.3,332000000000.0,34030000.0,10.4,1.68,2.0,286.0,1.4054054054054055,64.64358645581042,BM
API,8.7,9.1,9.6,8.7,9.6,300.0,449.0,800.0,25.4,8.4,-300.0,-27.8,317000000000.0,36400000.0,12.8,0.32,-2.0,2269.0,3.0238095238095237,81069.04231625835,BM
APP,7.0,7.0,0.0,0.0,0.0,0.0,11.0,2.0,7.7,4.4,100.0,76.1,32000000000.0,4720000.0,10.7,0.04,1.0,-245.0,1.75,429090.90909090906,BM
APS,1.9,1.9,1.9,1.9,1.9,500.0,9937.0,7802.0,3.3,1.8,-500.0,-3.5,74000000000.0,39000000.0,8.9,0.39,-6.0,-143.0,1.8333333333333333,3924.725772365905,BM
APT,4.0,4.0,0.0,0.0,0.0,0.0,8.0,20.0,4.0,2.5,-2700.0,-1.5,35000000000.0,8800000.0,-61.2,0.0,7.0,0.0,1.6,1100000.0,BM
AQN,8.7,8.7,0.0,0.0,0.0,0.0,4.0,0.0,14.4,8.7,0.0,0.0,13000000000.0,1510000.0,0.0,0.0,31.0,0.0,1.6551724137931036,377500.0,BM
ARM,36.0,36.0,0.0,0.0,0.0,0.0,35.0,11.0,73.6,32.3,2700.0,13.4,93000000000.0,2590000.0,15.4,0.49,17.0,2913.0,2.278637770897833,74000.0,BM
ART,2.6,2.6,2.6,2.5,2.7,1995100.0,1345489.0,3071174.0,3.2,1.7,600.0,4.7,252000000000.0,96920000.0,11.1,1.27,5.0,592.0,1.8823529411764708,72.03329049884466,BM
ASA,1.4,1.4,1.4,1.3,1.4,8300.0,18001.0,11230.0,2.5,0.7,0.0,35.9,14000000000.0,10000000.0,9.3,0.05,0.0,39.0,3.5714285714285716,555.5246930726071,BM
ASD,3.7,3.7,0.0,0.0,0.0,0.0,23.0,0.0,13.8,3.3,0.0,0.0,15000000000.0,4000000.0,12.1,0.0,8.0,0.0,4.1818181818181825,173913.04347826086,BM
ASM,6.64,6.68,6.69,6.64,6.78,1946070.0,2728525.0,2498442.0,7.8,5.2,2500.0,2.7,1719000000000.0,258870000.0,24.5,0.5,13.0,4198.0,1.5,94.87543636213707,BM
ASP,7.2,7.19,7.2,7.1,7.23,20210.0,84676.0,50979.0,8.2,5.4,2000.0,3.6,269000000000.0,37340000.0,13.3,-0.01,15.0,1016.0,1.5185185185185184,440.97501062874966,BM
AST,84.2,85.0,85.9,84.2,85.9,34810.0,58149.0,35847.0,89.9,47.5,4700.0,17.8,3789000000000.0,45000000.0,15.4,-0.2,33.0,3519.0,1.8926315789473684,773.874013310633,BM
ATA,0.3,0.3,0.0,0.0,0.0,0.0,2108.0,192.0,0.4,0.2,100.0,5.0,4000000000.0,12000000.0,0.0,-0.93,1.0,0.0,2.0,5692.599620493358,BM
ATB,0.7,0.7,0.8,0.7,0.8,20300.0,23650.0,89324.0,1.0,0.6,-300.0,-2.7,10000000000.0,13880000.0,10.7,0.0,-2.0,30.0,1.6666666666666667,586.8921775898519,BM
ATG,0.72,0.68,0.71,0.69,0.72,126770.0,87258.0,200050.0,1.7,0.6,-1200.0,-0.6,11000000000.0,15220000.0,8.5,0.89,-14.0,-390.0,2.8333333333333335,174.42526759724038,BM
ATS,32.8,32.8,0.0,0.0,0.0,0.0,23.0,0.0,39.6,19.7,100.0,229.4,115000000000.0,3500000.0,12.1,-0.22,1.0,643.0,2.0101522842639596,152173.91304347827,BM
AUDUSD,0.69,0.0,0.7,0.69,0.7,0.0,49113.0,0.0,0.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,BM
AVC,26.3,26.2,26.2,26.2,26.3,2600.0,137.0,210.0,33.8,23.1,-600.0,-41.7,1974000000000.0,75050000.0,16.2,0.0,-4.0,3920.0,1.463203463203463,547810.2189781021,BM
AVF,0.4,0.4,0.4,0.4,0.5,220400.0,48312.0,102683.0,0.5,0.3,-2600.0,-0.2,17000000000.0,43340000.0,-42.9,2.6,6.0,-2114.0,1.6666666666666667,897.0856102003644,BM
B82,0.4,0.4,0.0,0.0,0.0,0.0,1348.0,0.0,1.1,0.3,100.0,3.2,2000000000.0,5000000.0,10.1,0.3,1.0,71.0,3.666666666666667,3709.19881305638,BM
BAB,18.1,18.1,18.1,18.1,18.1,4700.0,3692.0,3090.0,21.1,17.8,1400.0,12.9,9955000000000.0,550000000.0,13.8,0.0,10.0,1335.0,1.1853932584269664,148970.74756229686,BM
BAL,11.6,11.6,0.0,0.0,0.0,0.0,243.0,80.0,33.7,5.7,1200.0,9.3,23000000000.0,2000000.0,16.0,0.0,3.0,2509.0,5.912280701754386,8230.45267489712,BM
BAX,47.5,48.6,48.5,47.5,48.5,2900.0,10329.0,3530.0,73.2,19.1,9000.0,5.3,390000000000.0,8199999.999999999,23.2,-0.2,39.0,2906.0,3.832460732984293,793.8813050634136,BM
BBC,58.4,58.4,0.0,0.0,0.0,0.0,169.0,441.0,69.9,58.2,7000.0,8.4,901000000000.0,15370000.0,62.0,0.26,11.0,5952.0,1.2010309278350515,90946.74556213018,BM
BBM,12.2,12.2,0.0,0.0,0.0,0.0,3.0,0.0,14.0,7.2,300.0,43.1,24000000000.0,2000000.0,12.7,0.0,10.0,1628.0,1.9444444444444444,666666.6666666666,BM
BBS,11.6,11.6,0.0,0.0,0.0,0.0,35.0,0.0,12.8,5.7,900.0,13.1,70000000000.0,6000000.0,17.3,-1.35,5.0,496.0,2.245614035087719,171428.57142857142,BM
BBT,20.5,18.0,20.5,20.5,20.5,100.0,3378.0,7291.0,25.4,11.1,0.0,0.0,140000000000.0,6840000.0,3.8,0.63,39.0,0.0,2.2882882882882885,2024.8667850799288,BM
BCC,6.9,6.9,6.8,6.7,7.0,78700.0,78910.0,61767.0,9.3,6.5,1300.0,5.2,759000000000.0,110010000.0,18.0,1.39,7.0,876.0,1.4307692307692308,1394.1198834114814,BM
BCE,6.93,6.89,6.85,6.81,6.93,33010.0,35955.0,27282.0,7.2,4.9,1300.0,5.2,208000000000.0,30000000.0,11.6,0.16,11.0,844.0,1.4693877551020407,834.3763037129745,BM
BCG,7.45,7.72,7.8,7.45,7.88,236500.0,540268.0,231498.0,9.4,5.0,1200.0,6.1,805000000000.0,108010000.0,14.6,0.18,11.0,268.0,1.8800000000000001,199.9192993107125,BM
BCM,29.3,29.7,29.3,29.3,29.3,1600.0,56108.0,26431.0,35.0,21.2,108500.0,0.3,726000000000.0,24780000.0,582.0,0.0,20.0,55972.0,1.650943396226415,441.64824980394957,BM
BCP,12.5,12.5,0.0,0.0,0.0,0.0,589.0,0.0,15.1,5.5,200.0,54.6,75000000000.0,6000000.0,0.0,0.0,14.0,0.0,2.7454545454545456,10186.757215619695,BM
BDC,13.0,13.0,0.0,0.0,0.0,0.0,237.0,0.0,13.0,7.5,-0.0,-382.4,283000000000.0,21740000.0,11.4,0.0,0.0,1790.0,1.7333333333333334,91729.95780590716,BM
BDF,8.5,9.9,8.5,8.5,8.5,100.0,49.0,30.0,15.9,9.5,0.0,0.0,13000000000.0,1550000.0,0.0,0.0,13.0,0.0,1.6736842105263159,31632.653061224486,BM
BDG,35.0,35.5,35.5,35.0,35.5,3700.0,277.0,840.0,42.0,24.8,11000.0,3.2,420000000000.0,12000000.0,23.6,0.0,46.0,8155.0,1.6935483870967742,43321.29963898917,BM
BDP,10.0,10.0,0.0,0.0,0.0,0.0,36.0,10.0,10.0,10.0,-5800.0,-1.7,250000000000.0,25000000.0,-0.6,0.0,954.0,-4446.0,1.0,694444.4444444444,BM
BDT,12.5,12.5,12.4,12.4,12.5,5100.0,6262.0,2320.0,19.4,8.7,2700.0,4.7,482000000000.0,38600000.0,13.3,0.0,20.0,2488.0,2.2298850574712645,6164.164803577132,BM
BDW,6.8,6.8,0.0,0.0,0.0,0.0,41.0,0.0,13.3,6.6,1700.0,4.1,84000000000.0,12410000.0,13.6,0.0,12.0,930.0,2.0151515151515156,302682.9268292683,BM
BED,39.0,39.0,0.0,0.0,0.0,0.0,149.0,0.0,51.0,19.3,9300.0,4.2,117000000000.0,3000000.0,13.2,-0.08,71.0,2691.0,2.6424870466321244,20134.228187919463,BM
BEL,13.0,13.0,0.0,0.0,0.0,0.0,9937.0,1100.0,15.7,2.9,0.0,4333.3,78000000000.0,6000000.0,8.7,0.0,6.0,0.0,5.413793103448276,603.80396497937,BM
BFC,11.55,11.6,11.6,11.55,11.7,11670.0,63125.0,47826.0,24.6,11.3,1900.0,6.2,660000000000.0,57170000.0,19.9,0.59,11.0,4260.0,2.1769911504424777,905.6633663366337,BM
BGW,12.0,12.0,0.0,0.0,0.0,0.0,283.0,1170.0,18.5,9.8,400.0,33.1,218000000000.0,18150000.0,10.3,0.0,4.0,334.0,1.887755102040816,64134.27561837455,BM
BHA,6.9,6.9,0.0,0.0,0.0,0.0,242.0,0.0,19.8,6.9,-200.0,-36.1,455000000000.0,66000000.0,9.7,0.0,-2.0,1134.0,2.869565217391304,272727.2727272727,BM
BHC,2.7,2.7,0.0,0.0,0.0,0.0,48.0,0.0,4.2,1.7,0.0,0.0,12000000000.0,4500000.0,-17.8,0.76,17.0,0.0,2.4705882352941178,93750.0,BM
BHG,12.1,12.1,0.0,0.0,0.0,0.0,1.0,0.0,12.1,12.0,1000.0,12.7,47000000000.0,3860000.0,23.5,0.0,4.0,952.0,1.0083333333333333,3860000.0,BM
BHK,22.7,22.7,0.0,0.0,0.0,0.0,36.0,110.0,22.7,10.1,0.0,0.0,90000000000.0,3990000.0,0.0,0.0,14.0,0.0,2.2475247524752477,110833.33333333334,BM
BHN,78.0,76.1,77.8,77.8,78.0,220.0,4305.0,302.0,100.2,72.2,2100.0,37.4,18080000000000.0,231800000.0,22.2,0.31,9.0,2666.0,1.3878116343490305,53844.367015098724,BM
BHP,9.2,9.2,0.0,0.0,0.0,0.0,49.0,51.0,14.8,4.9,1400.0,6.5,84000000000.0,9180000.0,17.0,0.0,2.0,0.0,3.020408163265306,187346.9387755102,BM
BHV,7.0,7.0,0.0,0.0,0.0,0.0,1.0,10.0,7.0,5.1,0.0,0.0,7000000000.0,1000000.0,0.0,0.97,37.0,0.0,1.3725490196078431,1000000.0,BM
BIC,25.5,25.5,25.5,25.5,25.5,300.0,5931.0,4601.0,26.2,18.5,1600.0,16.5,2991000000000.0,117280000.0,18.8,0.09,8.0,1505.0,1.4162162162162162,19774.06845388636,BM
BID,46.7,46.9,47.35,46.7,47.5,603940.0,968412.0,918465.0,46.9,30.1,2100.0,22.1,159654000000000.0,3418720000.0,16.5,1.22,13.0,2435.0,1.5581395348837208,3530.23300000413,BM
BII,0.9,0.9,0.8,0.8,0.9,32900.0,273767.0,166923.0,1.3,0.7,-500.0,-1.9,52000000000.0,57680000.0,10.3,0.56,-5.0,135.0,1.8571428571428574,210.69011239484672,BM
BKC,6.3,5.9,6.3,6.3,6.3,100.0,152.0,21.0,9.1,4.9,-500.0,-11.8,74000000000.0,11540000.0,12.8,0.15,-4.0,139.0,1.857142857142857,75921.05263157895,BM
BKH,60.4,60.4,0.0,0.0,0.0,0.0,47.0,0.0,61.4,29.1,0.0,0.0,106000000000.0,1750000.0,0.0,0.0,17.0,0.0,2.1099656357388317,37234.04255319149,BM
BLF,3.6,3.9,3.8,3.6,3.9,6900.0,4853.0,2770.0,4.4,1.8,1000.0,3.6,38000000000.0,10500000.0,15.7,0.65,6.0,2.0,2.4444444444444446,2163.6101380589325,BM
BLI,7.2,7.2,7.7,7.2,7.7,27600.0,6691.0,1400.0,9.1,5.0,1200.0,6.0,432000000000.0,60000000.0,12.3,0.0,10.0,827.0,1.8199999999999998,8967.269466447467,BM
BLN,1.2,1.2,0.0,0.0,0.0,0.0,8.0,0.0,6.9,1.2,0.0,0.0,6000000000.0,5000000.0,0.0,0.0,3.0,0.0,5.750000000000001,625000.0,BM
BLT,9.5,9.5,0.0,0.0,0.0,0.0,11.0,0.0,18.8,9.5,0.0,0.0,38000000000.0,4000000.0,0.0,0.0,6.0,0.0,1.9789473684210528,363636.36363636365,BM
BLW,18.1,18.1,0.0,0.0,0.0,0.0,31.0,0.0,18.1,11.8,300.0,54.2,202000000000.0,11170000.0,10.3,0.0,5.0,0.0,1.533898305084746,360322.5806451613,BM
BMC,13.9,13.6,13.9,13.6,13.9,23040.0,11370.0,15489.0,18.2,12.1,1400.0,10.2,172000000000.0,12390000.0,15.8,-0.36,9.0,807.0,1.5041322314049586,1089.7097625329816,BM
BMD,9.9,9.9,0.0,0.0,0.0,0.0,28.0,0.0,9.9,4.5,400.0,24.9,27000000000.0,2750000.0,11.1,0.0,9.0,0.0,2.2,98214.28571428571,BM
BMF,21.0,21.0,0.0,0.0,0.0,0.0,608.0,0.0,47.3,17.7,4300.0,4.9,44000000000.0,4160000.0,23.8,0.0,37.0,5821.0,2.672316384180791,6842.105263157895,BM
BMG,30.0,30.0,0.0,0.0,0.0,0.0,21.0,180.0,30.0,13.8,0.0,0.0,159000000000.0,5290000.0,15.9,0.0,19.0,0.0,2.1739130434782608,251904.76190476192,BM
BMI,25.65,25.15,24.6,24.6,25.8,37610.0,123134.0,31458.0,28.0,19.1,1600.0,15.6,2343000000000.0,91350000.0,24.9,1.18,7.0,1965.0,1.4659685863874345,741.8747056052755,BM
BMJ,15.1,15.1,0.0,0.0,0.0,0.0,336.0,0.0,15.2,8.1,0.0,0.0,91000000000.0,6000000.0,0.0,0.0,17.0,0.0,1.876543209876543,17857.142857142855,BM
BMP,45.0,45.15,45.15,45.0,46.0,49400.0,125853.0,42742.0,52.7,39.9,5100.0,8.9,3684000000000.0,81860000.0,31.0,0.6,16.0,5666.0,1.3208020050125315,650.4413879685029,BM
BMS,4.1,3.8,3.7,3.7,4.1,1100.0,376.0,530.0,7.4,3.8,1100.0,3.8,205000000000.0,50000000.0,0.0,0.0,0.0,613.0,1.9473684210526319,132978.72340425532,BM
BOT,55.8,55.8,56.0,55.5,56.0,30800.0,31117.0,29530.0,58.6,14.0,-3200.0,-17.4,2232000000000.0,40000000.0,6.8,0.0,-47.0,0.0,4.185714285714286,1285.470964424591,BM
BPC,11.2,10.2,9.4,9.4,11.2,500.0,146.0,226.0,17.0,10.2,1100.0,9.9,43000000000.0,3800000.0,25.1,-0.31,4.0,2152.0,1.6666666666666667,26027.39726027397,BM
BPW,20.8,20.8,0.0,0.0,0.0,0.0,2.0,10.0,22.1,10.0,200.0,115.6,224000000000.0,10770000.0,12.2,0.0,2.0,0.0,2.21,5385000.0,BM
BQB,5.1,5.1,0.0,0.0,0.0,0.0,151.0,0.0,9.0,5.0,-300.0,-15.2,30000000000.0,5800000.0,12.1,0.0,-3.0,141.0,1.8,38410.596026490064,BM
BRC,10.3,10.3,0.0,0.0,0.0,0.0,3204.0,5.0,10.9,7.5,1600.0,6.5,127000000000.0,12370000.0,16.1,-0.23,10.0,1336.0,1.4533333333333334,3860.7990012484393,BM
BRR,9.8,9.8,0.0,0.0,0.0,0.0,340.0,0.0,13.2,7.5,500.0,21.8,1103000000000.0,112500000.0,10.8,0.0,4.0,919.0,1.76,330882.35294117645,BM
BSA,12.9,12.9,12.9,12.9,12.9,2500.0,5707.0,4930.0,17.9,12.7,1800.0,7.0,589000000000.0,45630000.0,14.6,0.0,13.0,3078.0,1.4094488188976377,7995.444191343964,BM
BSG,10.3,10.3,0.0,0.0,0.0,0.0,476.0,0.0,10.5,6.1,-100.0,-137.3,618000000000.0,60000000.0,9.6,0.0,-1.0,-375.0,1.7213114754098362,126050.42016806723,BM
BSH,24.0,24.0,0.0,0.0,0.0,0.0,16.0,0.0,26.9,14.8,2900.0,8.3,432000000000.0,18000000.0,14.3,0.0,20.0,2265.0,1.8175675675675673,1125000.0,BM
BSI,7.5,7.84,7.9,7.5,7.9,28830.0,21167.0,44845.0,8.1,6.2,900.0,8.8,916000000000.0,122070000.0,11.8,0.24,7.0,1906.0,1.3064516129032258,5766.995795341805,BM
BSL,15.5,14.0,15.5,15.5,15.5,100.0,2326.0,1050.0,14.5,9.5,1500.0,10.2,698000000000.0,45000000.0,11.4,0.0,13.0,881.0,1.5263157894736843,19346.51762682717,BM
BSP,23.2,23.2,0.0,0.0,0.0,0.0,3513.0,2761.0,25.5,15.2,4200.0,5.5,290000000000.0,12500000.0,19.5,0.0,22.0,3373.0,1.6776315789473686,3558.2123541132937,BM
BSQ,27.2,27.2,27.2,27.2,27.2,4500.0,2682.0,3670.0,30.0,20.0,3300.0,8.2,1224000000000.0,45000000.0,13.6,0.0,25.0,2337.0,1.5,16778.523489932886,BM
BSR,8.1,8.1,8.2,8.0,8.3,2023700.0,1709268.0,1138665.0,14.7,8.1,100.0,94.2,25114000000000.0,3100500000.0,10.5,0.0,1.0,2302.0,1.8148148148148149,1813.934385947669,BM
BST,44.5,44.5,0.0,0.0,0.0,0.0,1.0,0.0,50.1,41.7,1300.0,34.7,49000000000.0,1100000.0,12.8,-0.04,10.0,1220.0,1.2014388489208632,1100000.0,BM
BT1,14.6,14.6,0.0,0.0,0.0,0.0,830.0,0.0,20.0,13.4,0.0,0.0,77000000000.0,5250000.0,0.0,0.0,11.0,0.0,1.4925373134328357,6325.301204819277,BM
BT6,1.5,1.5,0.0,0.0,0.0,0.0,424.0,0.0,2.3,1.3,0.0,0.0,49000000000.0,32990000.000000004,0.0,0.0,-544.0,-4224.0,1.769230769230769,77806.60377358491,BM
BTB,7.0,7.0,0.0,0.0,0.0,0.0,111.0,0.0,8.8,5.5,200.0,40.0,54000000000.0,7690000.0,13.9,0.0,1.0,683.0,1.6,69279.27927927928,BM
BTCUSD,7252.5,0.0,6938.0,6837.5,7391.0,0.0,54447.0,0.0,12760.8,3335.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8258679618636444,0.0,BM
BTD,16.5,16.3,16.4,16.4,16.5,3300.0,3761.0,1280.0,18.8,11.5,6200.0,2.7,106000000000.0,6410000.0,39.6,0.0,20.0,4977.0,1.6347826086956523,1704.3339537357085,BM
BTH,9.6,9.6,0.0,0.0,0.0,0.0,26.0,0.0,15.8,2.1,100.0,69.6,240000000000.0,25000000.0,9.8,0.0,2.0,0.0,7.523809523809524,961538.4615384616,BM
BTN,3.0,3.0,0.0,0.0,0.0,0.0,202.0,1020.0,8.9,3.0,0.0,0.0,13000000000.0,4470000.0,0.0,0.0,6.0,0.0,2.966666666666667,22128.712871287127,BM
BTP,12.4,12.3,12.3,12.3,12.4,660.0,2810.0,4706.0,14.5,11.0,1700.0,7.4,750000000000.0,59290000.0,18.6,0.57,9.0,4107.0,1.3181818181818181,21099.64412811388,BM
BTS,4.8,4.5,4.8,4.8,4.8,300.0,2371.0,140.0,5.3,4.2,400.0,12.1,576000000000.0,119960000.0,11.6,0.14,3.0,172.0,1.2619047619047619,50594.685786587936,BM
BTT,36.1,36.0,38.0,36.1,38.0,1220.0,570.0,997.0,39.7,31.4,4200.0,8.6,487000000000.0,13500000.0,26.9,0.77,16.0,3695.0,1.2643312101910829,23684.21052631579,BM
BTU,11.0,11.0,0.0,0.0,0.0,0.0,20.0,0.0,17.6,7.7,600.0,19.6,40000000000.0,3600000.0,12.2,0.0,20.0,0.0,2.285714285714286,180000.0,BM
